info, ----------------------------------------------------------------------
info, This file was exported by FaceCap (C) Niels Jansson. File format v1.0
info, ----------------------------------------------------------------------
info, This file only contains animation data, no meshes or blendshapes.
info, Get an importer at https://github.com/hizzlehoff/FaceCapImporters/
info, Get more information about FaceCap at http://www.bannaflak.com/
info, ----------------------------------------------------------------------
info, The line starting with: 'bs' (for blendshape) contains a list of
info, all the blendshape names in the order the data is stored in.
info, Each line starting with: 'k' (for keyframe) contains all the animation
info, data for a single keyframe. It is followed by a timestamp in
info, nano seconds, head position xyz, head eulerAngles xyz,
info, left-eye eulerAngles xy, right-eye eulerAngles xy
info, and the blendshape weight values.
info, ----------------------------------------------------------------------
info, Important:
info, Rotation order is XYZ
info, The scene scale depends on your software (scale by 100 or 0.01)
info, Blendshape values are stored from 0 to 1.0 + calibration.
info, The frames per second are handled by the import script(s).
info, ----------------------------------------------------------------------
bs,browInnerUp,browDown_L,browDown_R,browOuterUp_L,browOuterUp_R,eyeLookUp_L,eyeLookUp_R,eyeLookDown_L,eyeLookDown_R,eyeLookIn_L,eyeLookIn_R,eyeLookOut_L,eyeLookOut_R,eyeBlink_L,eyeBlink_R,eyeSquint_L,eyeSquint_R,eyeWide_L,eyeWide_R,cheekPuff,cheekSquint_L,cheekSquint_R,noseSneer_L,noseSneer_R,jawOpen,jawForward,jawLeft,jawRight,mouthFunnel,mouthPucker,mouthLeft,mouthRight,mouthRollUpper,mouthRollLower,mouthShrugUpper,mouthShrugLower,mouthClose,mouthSmile_L,mouthSmile_R,mouthFrown_L,mouthFrown_R,mouthDimple_L,mouthDimple_R,mouthUpperUp_L,mouthUpperUp_R,mouthLowerDown_L,mouthLowerDown_R,mouthPress_L,mouthPress_R,mouthStretch_L,mouthStretch_R,tongueOut
k,368,-0.2047,-0.0039,0.1807,-3.0717,-0.251,-0.5077,-0.9762,-1.8294,-1.0012,1.5981,0.151,0.0,0.0,0.07,0.066,0.033,0.033,0.0,0.0,0.061,0.053,0.0,0.0,-0.0,-0.0,0.259,0.259,0.661,0.66,0.082,0.025,0.032,0.061,0.064,0.097,0.066,-0.0,0.074,0.248,0.32,0.0,0.078,0.089,0.08,0.12,0.112,0.088,0.0,0.0,0.203,0.131,0.025,0.034,0.022,0.027,0.114,0.11,0.015,0.017,0.194,0.221,0.006
k,401,-0.2039,0.0206,0.2472,-2.9677,-0.2129,-0.5587,-0.9995,-1.7531,-1.0243,1.6722,0.15,0.0,0.0,0.063,0.059,0.033,0.034,0.0,0.0,0.058,0.056,0.0,0.0,-0.0,-0.0,0.259,0.259,0.655,0.654,0.084,0.025,0.032,0.062,0.065,0.096,0.065,-0.0,0.074,0.249,0.327,0.0,0.078,0.089,0.08,0.12,0.118,0.088,0.0,0.0,0.2,0.129,0.025,0.034,0.022,0.027,0.114,0.11,0.015,0.018,0.193,0.221,0.006
k,436,-0.1753,0.0067,0.2364,-3.0124,-0.1625,-0.6443,-1.001,-1.7393,-1.0258,1.684,0.148,0.0,0.0,0.061,0.057,0.033,0.034,0.0,0.0,0.058,0.056,0.0,0.0,-0.0,-0.0,0.258,0.258,0.639,0.638,0.084,0.025,0.032,0.062,0.065,0.095,0.065,-0.0,0.074,0.249,0.332,0.0,0.077,0.089,0.08,0.12,0.119,0.088,0.0,0.0,0.199,0.129,0.025,0.034,0.022,0.027,0.114,0.109,0.015,0.018,0.192,0.218,0.006
k,469,-0.145,-0.0673,0.1214,-3.0397,-0.1852,-0.5713,-1.0361,-1.7973,-1.061,1.6265,0.148,0.0,0.0,0.058,0.055,0.035,0.035,0.0,0.0,0.06,0.054,0.0,0.0,-0.0,-0.0,0.257,0.257,0.624,0.623,0.084,0.025,0.032,0.062,0.065,0.096,0.065,-0.0,0.074,0.249,0.334,0.0,0.072,0.089,0.08,0.12,0.117,0.088,0.0,0.0,0.191,0.127,0.024,0.033,0.022,0.028,0.121,0.115,0.015,0.018,0.192,0.218,0.006
k,503,-0.2146,-0.1198,-0.0201,-3.0753,-0.2062,-0.4087,-0.93,-2.0284,-0.9551,1.3921,0.146,0.001,0.001,0.054,0.052,0.031,0.032,0.0,0.0,0.068,0.046,0.0,0.0,-0.0,-0.0,0.257,0.256,0.618,0.617,0.084,0.025,0.032,0.062,0.065,0.097,0.066,-0.0,0.074,0.25,0.335,0.0,0.07,0.089,0.079,0.12,0.115,0.089,0.0,0.0,0.19,0.127,0.024,0.033,0.022,0.027,0.124,0.117,0.015,0.018,0.192,0.217,0.004
k,536,-0.2855,-0.1272,-0.0942,-3.2564,-0.1943,-0.2387,-0.9115,-2.0819,-0.9367,1.3424,0.148,0.001,0.001,0.069,0.064,0.03,0.031,0.0,0.0,0.069,0.045,0.0,0.0,-0.0,-0.0,0.256,0.256,0.641,0.64,0.084,0.025,0.032,0.062,0.065,0.104,0.066,-0.0,0.074,0.256,0.344,0.0,0.074,0.09,0.079,0.12,0.114,0.098,0.0,0.0,0.189,0.121,0.024,0.033,0.022,0.027,0.126,0.12,0.015,0.018,0.192,0.221,0.003
k,569,-0.276,-0.1155,-0.0866,-3.4346,-0.2864,-0.1413,-0.8604,-2.0099,-0.8855,1.4135,0.148,0.001,0.001,0.071,0.066,0.029,0.03,0.0,0.0,0.067,0.047,0.0,0.0,-0.0,-0.0,0.253,0.253,0.646,0.645,0.084,0.025,0.032,0.062,0.065,0.106,0.066,-0.0,0.074,0.257,0.331,0.0,0.075,0.091,0.08,0.12,0.114,0.1,0.0,0.0,0.189,0.119,0.024,0.033,0.022,0.027,0.127,0.121,0.015,0.018,0.193,0.222,0.003
k,602,-0.2657,-0.0929,-0.059,-3.5867,-0.3164,-0.1965,-0.2702,-1.9521,-0.2953,1.4735,0.147,0.001,0.001,0.063,0.06,0.009,0.01,0.0,0.0,0.065,0.049,0.0,0.0,-0.0,-0.0,0.252,0.251,0.648,0.648,0.084,0.025,0.032,0.062,0.065,0.106,0.066,-0.0,0.074,0.257,0.328,0.0,0.075,0.091,0.08,0.12,0.114,0.1,0.0,0.0,0.189,0.119,0.024,0.033,0.022,0.028,0.126,0.121,0.015,0.018,0.192,0.222,0.003
k,636,-0.2389,-0.1174,-0.0718,-3.7581,-0.4177,-0.2558,-0.1883,-1.8616,-0.2133,1.5652,0.147,0.001,0.001,0.061,0.058,0.006,0.007,0.0,0.0,0.062,0.052,0.0,0.0,-0.0,-0.0,0.25,0.25,0.651,0.65,0.084,0.025,0.032,0.063,0.065,0.106,0.066,-0.0,0.074,0.257,0.326,0.0,0.074,0.091,0.08,0.12,0.114,0.1,0.0,0.0,0.188,0.118,0.025,0.033,0.023,0.028,0.125,0.121,0.015,0.018,0.193,0.222,0.002
k,669,-0.2277,-0.1792,-0.1347,-3.8534,-0.4355,-0.3195,-0.3107,-1.9485,-0.3358,1.4769,0.147,0.001,0.001,0.061,0.058,0.01,0.011,0.0,0.0,0.065,0.049,0.0,0.0,-0.0,-0.0,0.25,0.249,0.659,0.658,0.084,0.025,0.032,0.063,0.066,0.106,0.066,-0.0,0.074,0.256,0.325,0.0,0.074,0.091,0.08,0.121,0.114,0.1,0.0,0.0,0.173,0.112,0.025,0.033,0.023,0.028,0.127,0.122,0.015,0.018,0.193,0.222,0.002
k,702,-0.2396,-0.2208,-0.2259,-3.8985,-0.3864,-0.344,-0.2503,-1.9371,-0.2754,1.4877,0.147,0.001,0.001,0.061,0.058,0.008,0.009,0.0,0.0,0.065,0.05,0.0,0.0,-0.0,-0.0,0.249,0.249,0.661,0.66,0.082,0.025,0.032,0.063,0.066,0.107,0.066,-0.0,0.074,0.256,0.325,0.0,0.074,0.091,0.079,0.121,0.114,0.1,0.0,0.0,0.167,0.104,0.025,0.033,0.023,0.028,0.128,0.123,0.015,0.018,0.193,0.222,0.003
k,736,-0.2511,-0.254,-0.216,-4.0307,-0.3664,-0.3734,0.0936,-1.8839,0.0757,1.541,0.147,0.001,0.001,0.061,0.058,0.0,0.0,0.003,0.003,0.063,0.051,0.0,0.0,-0.0,-0.0,0.246,0.246,0.656,0.655,0.081,0.025,0.032,0.063,0.066,0.107,0.066,-0.0,0.074,0.252,0.324,0.0,0.072,0.091,0.078,0.121,0.114,0.099,0.0,0.0,0.165,0.104,0.025,0.033,0.023,0.028,0.128,0.122,0.015,0.018,0.193,0.222,0.003
k,769,-0.2802,-0.2527,-0.1976,-4.0234,-0.3156,-0.4092,0.1048,-1.9417,0.0869,1.4871,0.146,0.001,0.001,0.058,0.055,0.0,0.0,0.003,0.003,0.065,0.05,0.0,0.0,-0.0,-0.0,0.245,0.244,0.65,0.65,0.081,0.025,0.032,0.063,0.066,0.106,0.066,-0.0,0.074,0.251,0.324,0.0,0.071,0.091,0.077,0.121,0.113,0.099,0.0,0.0,0.175,0.108,0.025,0.033,0.023,0.028,0.128,0.122,0.015,0.018,0.193,0.221,0.005
k,803,-0.3083,-0.2251,-0.1622,-3.9979,-0.3248,-0.4082,0.0154,-1.9744,-0.0036,1.4551,0.146,0.001,0.001,0.058,0.054,0.0,0.0,0.001,0.0,0.066,0.049,0.0,0.0,-0.0,-0.0,0.244,0.243,0.642,0.641,0.081,0.025,0.032,0.063,0.066,0.105,0.066,-0.0,0.073,0.25,0.324,0.0,0.071,0.091,0.077,0.12,0.113,0.099,0.0,0.0,0.186,0.116,0.025,0.033,0.023,0.028,0.126,0.121,0.015,0.018,0.193,0.221,0.005
k,836,-0.3393,-0.1888,-0.1307,-3.9121,-0.2859,-0.3972,-0.0427,-2.0202,-0.0678,1.4084,0.146,0.001,0.001,0.059,0.056,0.001,0.002,0.0,0.0,0.067,0.047,0.0,0.0,-0.0,-0.0,0.243,0.243,0.639,0.638,0.081,0.025,0.032,0.063,0.066,0.104,0.065,-0.0,0.073,0.249,0.324,0.0,0.07,0.091,0.078,0.12,0.113,0.098,0.0,0.0,0.192,0.122,0.025,0.033,0.023,0.028,0.122,0.117,0.015,0.018,0.193,0.22,0.005
k,869,-0.368,-0.158,-0.0809,-3.724,-0.2307,-0.3327,0.0003,-2.0255,-0.0247,1.4055,0.145,0.001,0.001,0.059,0.055,0.0,0.001,0.0,0.0,0.068,0.047,0.0,0.0,-0.0,-0.0,0.243,0.243,0.622,0.62,0.082,0.025,0.033,0.063,0.066,0.094,0.065,-0.0,0.073,0.249,0.325,0.0,0.079,0.091,0.078,0.118,0.117,0.094,0.0,0.0,0.195,0.124,0.025,0.033,0.023,0.028,0.115,0.111,0.015,0.018,0.192,0.22,0.005
k,903,-0.3889,-0.1477,-0.0548,-3.6073,-0.2361,-0.3093,0.111,-1.9909,0.093,1.4445,0.145,0.001,0.001,0.059,0.055,0.0,0.0,0.004,0.003,0.066,0.048,0.0,0.0,-0.0,-0.0,0.243,0.243,0.614,0.612,0.083,0.026,0.033,0.064,0.066,0.091,0.065,-0.0,0.074,0.249,0.326,0.0,0.082,0.091,0.079,0.118,0.118,0.092,0.0,0.0,0.196,0.125,0.025,0.034,0.023,0.028,0.113,0.108,0.015,0.018,0.191,0.219,0.004
k,935,-0.4,-0.1365,-0.0364,-3.4658,-0.2444,-0.3057,0.0546,-2.0329,0.0366,1.4003,0.145,0.001,0.001,0.059,0.055,0.0,0.0,0.002,0.001,0.068,0.047,0.0,0.0,-0.0,-0.0,0.243,0.243,0.61,0.609,0.083,0.026,0.033,0.064,0.066,0.09,0.065,-0.0,0.074,0.249,0.326,0.0,0.082,0.091,0.079,0.117,0.119,0.091,0.0,0.0,0.197,0.126,0.025,0.034,0.023,0.028,0.111,0.107,0.015,0.018,0.191,0.219,0.004
k,969,-0.41,-0.1381,-0.0274,-3.4067,-0.2614,-0.3346,-0.0909,-2.026,-0.1161,1.4046,0.145,0.001,0.001,0.06,0.056,0.003,0.004,0.0,0.0,0.068,0.047,0.0,0.0,-0.0,-0.0,0.243,0.243,0.615,0.614,0.084,0.025,0.033,0.063,0.066,0.089,0.065,-0.0,0.074,0.249,0.326,0.0,0.083,0.091,0.08,0.117,0.119,0.091,0.0,0.0,0.198,0.127,0.025,0.034,0.022,0.028,0.111,0.106,0.015,0.018,0.191,0.219,0.004
k,1001,-0.4087,-0.1434,0.0227,-3.4853,-0.3407,-0.3718,-0.0651,-1.9729,-0.0902,1.4568,0.144,0.001,0.001,0.057,0.053,0.002,0.003,0.0,0.0,0.066,0.049,0.0,0.0,-0.0,-0.0,0.243,0.243,0.607,0.606,0.084,0.025,0.033,0.063,0.066,0.089,0.065,-0.0,0.074,0.25,0.326,0.0,0.083,0.091,0.08,0.117,0.119,0.09,0.0,0.0,0.199,0.128,0.025,0.034,0.022,0.028,0.111,0.106,0.015,0.018,0.191,0.219,0.005
k,1036,-0.4041,-0.1491,0.0491,-3.6167,-0.3594,-0.3775,-0.1415,-1.8593,-0.1666,1.5686,0.143,0.001,0.001,0.055,0.052,0.005,0.006,0.0,0.0,0.062,0.052,0.0,0.0,-0.0,-0.0,0.243,0.242,0.601,0.6,0.084,0.025,0.033,0.063,0.066,0.089,0.065,-0.0,0.074,0.25,0.326,0.0,0.083,0.091,0.08,0.117,0.119,0.089,0.0,0.0,0.2,0.13,0.025,0.034,0.022,0.028,0.11,0.106,0.015,0.018,0.191,0.219,0.006
k,1070,-0.3979,-0.1617,0.0474,-3.7337,-0.4168,-0.3877,-0.0355,-1.7541,-0.0606,1.6759,0.142,0.001,0.001,0.054,0.051,0.001,0.002,0.0,0.0,0.058,0.056,0.0,0.0,-0.0,-0.0,0.242,0.241,0.597,0.596,0.084,0.025,0.033,0.063,0.066,0.088,0.065,-0.0,0.074,0.25,0.325,0.0,0.083,0.09,0.081,0.117,0.119,0.089,0.0,0.0,0.201,0.135,0.025,0.034,0.022,0.028,0.11,0.105,0.015,0.018,0.191,0.219,0.005
k,1103,-0.3914,-0.1743,0.0518,-3.8093,-0.5279,-0.3469,0.035,-1.6503,0.0171,1.7792,0.141,0.001,0.001,0.053,0.05,0.0,0.0,0.001,0.001,0.055,0.059,0.0,0.0,-0.0,-0.0,0.241,0.241,0.596,0.595,0.084,0.025,0.033,0.063,0.066,0.088,0.065,-0.0,0.075,0.25,0.325,0.0,0.086,0.09,0.081,0.117,0.12,0.089,0.0,0.0,0.205,0.138,0.025,0.034,0.023,0.028,0.109,0.105,0.015,0.018,0.19,0.219,0.004
k,1136,-0.3957,-0.1855,0.0313,-3.8808,-0.5613,-0.3753,-0.026,-1.5528,-0.0511,1.8791,0.141,0.001,0.001,0.052,0.049,0.001,0.002,0.0,0.0,0.052,0.063,0.0,0.0,-0.0,-0.0,0.24,0.24,0.591,0.59,0.084,0.025,0.033,0.063,0.066,0.088,0.065,-0.0,0.074,0.25,0.319,0.0,0.087,0.09,0.081,0.117,0.12,0.088,0.0,0.0,0.206,0.139,0.025,0.034,0.023,0.028,0.109,0.104,0.015,0.018,0.19,0.219,0.007
k,1168,-0.3935,-0.1724,0.0056,-3.8383,-0.5905,-0.4116,0.1358,-1.3354,0.1178,2.0926,0.139,0.002,0.002,0.052,0.049,0.0,0.0,0.005,0.004,0.045,0.07,0.0,0.0,-0.0,-0.0,0.235,0.234,0.59,0.589,0.083,0.025,0.033,0.063,0.066,0.088,0.065,-0.0,0.074,0.25,0.317,0.0,0.088,0.09,0.081,0.117,0.12,0.088,0.0,0.0,0.207,0.141,0.025,0.034,0.023,0.028,0.109,0.104,0.015,0.018,0.19,0.218,0.011
k,1203,-0.3928,-0.1661,-0.0082,-3.8513,-0.5749,-0.4433,0.2353,-1.3323,0.2172,2.0986,0.139,0.001,0.001,0.052,0.049,0.0,0.0,0.008,0.007,0.044,0.07,0.0,0.0,-0.0,-0.0,0.232,0.232,0.595,0.594,0.084,0.025,0.033,0.063,0.066,0.088,0.064,-0.0,0.075,0.251,0.32,0.0,0.09,0.089,0.082,0.117,0.121,0.087,0.0,0.0,0.207,0.141,0.025,0.034,0.023,0.028,0.108,0.104,0.015,0.018,0.189,0.219,0.012
k,1236,-0.3908,-0.1762,-0.0128,-3.8851,-0.5559,-0.5059,0.2956,-1.3088,0.2774,2.1197,0.139,0.001,0.001,0.052,0.048,0.0,0.0,0.01,0.009,0.044,0.071,0.0,0.0,-0.0,-0.0,0.231,0.231,0.596,0.596,0.084,0.025,0.033,0.063,0.066,0.088,0.064,-0.0,0.075,0.251,0.342,0.0,0.087,0.089,0.082,0.117,0.122,0.088,0.0,0.0,0.208,0.142,0.025,0.034,0.023,0.028,0.108,0.104,0.015,0.018,0.189,0.218,0.015
k,1269,-0.3806,-0.1759,-0.0081,-3.8692,-0.5471,-0.5294,0.302,-1.3058,0.2838,2.1238,0.139,0.001,0.001,0.052,0.048,0.0,0.0,0.01,0.009,0.044,0.071,0.0,0.0,-0.0,-0.0,0.231,0.23,0.598,0.597,0.084,0.025,0.033,0.063,0.066,0.089,0.064,-0.0,0.075,0.252,0.348,0.0,0.085,0.089,0.082,0.118,0.122,0.088,0.0,0.0,0.207,0.142,0.025,0.034,0.023,0.028,0.109,0.104,0.015,0.018,0.189,0.218,0.015
k,1303,-0.3708,-0.1945,-0.0313,-3.9151,-0.5547,-0.5654,0.3832,-1.3116,0.3649,2.1171,0.139,0.001,0.001,0.052,0.049,0.0,0.0,0.013,0.012,0.044,0.071,0.0,0.0,-0.0,-0.0,0.231,0.23,0.599,0.598,0.084,0.025,0.033,0.064,0.066,0.089,0.064,-0.0,0.075,0.252,0.348,0.0,0.083,0.089,0.082,0.118,0.122,0.087,0.0,0.0,0.206,0.141,0.025,0.034,0.023,0.028,0.109,0.104,0.015,0.019,0.189,0.217,0.011
k,1336,-0.3697,-0.2071,-0.0446,-3.9449,-0.5797,-0.5962,0.4043,-1.2744,0.386,2.1553,0.139,0.001,0.001,0.052,0.049,0.0,0.0,0.013,0.013,0.042,0.072,0.0,0.0,-0.0,-0.0,0.23,0.23,0.599,0.598,0.085,0.025,0.033,0.064,0.066,0.088,0.063,-0.0,0.075,0.252,0.335,0.0,0.084,0.089,0.082,0.118,0.123,0.087,0.0,0.0,0.207,0.142,0.025,0.034,0.023,0.028,0.108,0.104,0.016,0.019,0.188,0.217,0.008
k,1370,-0.375,-0.1986,-0.0944,-3.9004,-0.5357,-0.6104,0.4698,-1.3452,0.4515,2.0882,0.139,0.001,0.001,0.054,0.05,0.0,0.0,0.016,0.015,0.045,0.07,0.0,0.0,-0.0,-0.0,0.23,0.23,0.599,0.599,0.085,0.025,0.033,0.064,0.066,0.088,0.063,-0.0,0.075,0.252,0.33,0.0,0.087,0.089,0.083,0.118,0.123,0.087,0.0,0.0,0.207,0.141,0.025,0.035,0.023,0.028,0.108,0.103,0.016,0.019,0.188,0.217,0.006
k,1403,-0.3772,-0.1995,-0.1107,-3.8965,-0.5246,-0.6432,0.4247,-1.3573,0.4064,2.0758,0.14,0.001,0.001,0.054,0.05,0.0,0.0,0.014,0.014,0.045,0.069,0.0,0.0,-0.0,-0.0,0.23,0.23,0.6,0.599,0.085,0.026,0.033,0.064,0.066,0.088,0.063,-0.0,0.076,0.253,0.326,0.0,0.087,0.089,0.083,0.118,0.124,0.087,0.0,0.0,0.207,0.141,0.025,0.035,0.023,0.028,0.108,0.103,0.016,0.019,0.188,0.217,0.005
k,1437,-0.3942,-0.1999,-0.1086,-3.8824,-0.4648,-0.6482,0.342,-1.4326,0.3238,2.002,0.14,0.001,0.001,0.055,0.051,0.0,0.0,0.011,0.011,0.048,0.067,0.0,0.0,-0.0,-0.0,0.231,0.23,0.599,0.599,0.086,0.026,0.034,0.064,0.066,0.088,0.063,-0.0,0.076,0.253,0.324,0.0,0.089,0.089,0.084,0.117,0.124,0.087,0.0,0.0,0.208,0.141,0.026,0.035,0.023,0.028,0.107,0.103,0.016,0.019,0.187,0.217,0.004
k,1470,-0.4052,-0.1884,-0.1178,-3.8247,-0.3894,-0.6625,0.3649,-1.4598,0.3467,1.9737,0.14,0.001,0.001,0.055,0.051,0.0,0.0,0.012,0.012,0.049,0.066,0.0,0.0,-0.0,-0.0,0.231,0.231,0.599,0.598,0.086,0.026,0.034,0.064,0.066,0.087,0.063,-0.0,0.076,0.254,0.324,0.0,0.091,0.09,0.085,0.116,0.125,0.087,0.0,0.0,0.208,0.139,0.026,0.035,0.023,0.028,0.107,0.102,0.016,0.019,0.187,0.217,0.005
